VM,Powerstate,Template,SRM Placeholder,Config status,DNS Name,Connection state,Guest state,Heartbeat,Consolidation Needed,PowerOn,Suspended To Memory,Suspend time,Suspend Interval,Creation date,Change Version,CPUs,Overall Cpu Readiness,Memory,Active Memory,NICs,Disks,Total disk capacity MiB,Fixed Passthru HotPlug,min Required EVC Mode Key,Latency Sensitivity,Op Notification Timeout,EnableUUID,CBT,Primary IP Address,Network #1,Network #2,Network #3,Network #4,Network #5,Network #6,Network #7,Network #8,Num Monitors,Video Ram KiB,Resource pool,Folder ID,Folder,vApp,DAS protection,FT State,FT Role,FT Latency,FT Bandwidth,FT Sec. Latency,Vm Failover In Progress,Provisioned MiB,In Use MiB,Unshared MiB,HA Restart Priority,HA Isolation Response,HA VM Monitoring,Cluster rule(s),Cluster rule name(s),Boot Required,Boot delay,Boot retry delay,Boot retry enabled,Boot BIOS setup,Reboot PowerOff,EFI Secure boot,Firmware,HW version,HW upgrade status,HW upgrade policy,HW target,Path,Log directory,Snapshot directory,Suspend directory,Annotation,Datacenter,Cluster,Host,OS according to the configuration file,OS according to the VMware Tools,Customization Info,Guest Detailed Data,VM ID,SMBIOS UUID,VM UUID,VI SDK Server type,VI SDK API Version,VI SDK Server,VI SDK UUID
exmpl-kestrel-0033,poweredOff,False,False,green,exmplkestrel0033.exmpl.oci,connected,notRunning,gray,False,,,,0,2025/10/16 19:33:43,2026/03/10 16:12:17,16,,135168,0,1,5,921600,False,,normal,,TRUE,,10.20.35.208,workload-1,,,,,,,,1,8192,/exmpl-dc01/AMD/Resources/Example,group-v2068,,,,notConfigured,,gray,-1,-1,,17302677,8651338,8651337,medium,powerOff,vmMonitoringOnly,,,False,0,10000,False,False,False,True,efi,20,none,never,,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3639/exmpl-kestrel-0033.vmx,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3639/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,,oci-w01dc,AMD,esxi-amd-3.example.vcn.exmpl.local,SUSE openSUSE Leap 15.4 (64-bit),SUSE openSUSE Leap 15.4 (64-bit),IDLE,,vm-4069,b7f85998-fa02-34a5-f981-f952b1104066,7a1d1be6-bdbc-3eb4-2c9b-5af1a025b3fd,VMware vCenter Server 8.0.3 build-24853646,8.0.3.0,vcenter.example.exmpl.local,00000000-0000-4000-8000-000000000001
exmpl-kestrel-0067,poweredOn,False,False,green,exmplkestrel0067.exmpl.oci,connected,notRunning,gray,False,,,,0,2025/10/16 19:33:43,2026/03/10 16:12:17,3,,4096,0,1,5,921600,False,,normal,,TRUE,,10.20.36.211,workload-1,,,,,,,,1,8192,/exmpl-dc01/AMD/Resources/Example,group-v2068,,,,notConfigured,,gray,-1,-1,,525478,262739,262738,medium,powerOff,vmMonitoringOnly,,,False,0,10000,False,False,False,True,efi,20,none,never,,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3730/exmpl-kestrel-0067.vmx,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3730/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,,oci-w01dc,AMD,esxi-amd-3.example.vcn.exmpl.local,SUSE 12 (64-bit),SUSE 12 (64-bit),IDLE,,vm-4070,41737b61-0c4a-197b-24f9-cf4567a0f5b8,7eece781-00ff-d91f-e5f0-be75fbcbb3ee,VMware vCenter Server 8.0.3 build-24853646,8.0.3.0,vcenter.example.exmpl.local,00000000-0000-4000-8000-000000000001
exmpl-kestrel-0028,poweredOff,False,False,green,exmplkestrel0028.exmpl.oci,connected,notRunning,gray,False,,,,0,2025/10/16 19:33:43,2026/03/10 16:12:17,3,,9216,0,1,5,921600,False,,normal,,TRUE,,10.20.36.214,workload-1,,,,,,,,1,8192,/exmpl-dc01/AMD/Resources/Example,group-v2068,,,,notConfigured,,gray,-1,-1,,1180855,590427,590426,medium,powerOff,vmMonitoringOnly,,,False,0,10000,False,False,False,True,efi,20,none,never,,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3731/exmpl-kestrel-0028.vmx,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3731/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,,oci-w01dc,AMD,esxi-amd-3.example.vcn.exmpl.local,Microsoft Windows Server 2025 (64-bit),Microsoft Windows Server 2025 (64-bit),IDLE,,vm-4071,3dce3da5-f219-f20e-206f-9128be96f789,cb44f54b-ae48-62b3-799c-f6210abaa774,VMware vCenter Server 8.0.3 build-24853646,8.0.3.0,vcenter.example.exmpl.local,00000000-0000-4000-8000-000000000001
exmpl-kestrel-0173,poweredOn,False,False,green,exmplkestrel0173.exmpl.oci,connected,notRunning,gray,False,,,,0,2025/10/16 19:33:43,2026/03/10 16:12:17,5,,18432,0,1,5,921600,False,,normal,,TRUE,,10.20.37.217,workload-1,,,,,,,,1,8192,/exmpl-dc01/AMD/Resources/Example,group-v2068,,,,notConfigured,,gray,-1,-1,,2360520,1180260,1180259,medium,powerOff,vmMonitoringOnly,,,False,0,10000,False,False,False,True,efi,20,none,never,,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3732/exmpl-kestrel-0173.vmx,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3732/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,,oci-w01dc,AMD,esxi-amd-3.example.vcn.exmpl.local,Microsoft Windows Server 2022 (64-bit),Microsoft Windows Server 2022 (64-bit),IDLE,,vm-4072,112b0f5a-d439-5bc5-6ced-ea6d3a3e579c,58c9d0d5-729f-5096-7419-1e979c9e93cb,VMware vCenter Server 8.0.3 build-24853646,8.0.3.0,vcenter.example.exmpl.local,00000000-0000-4000-8000-000000000001
exmpl-kestrel-0166,poweredOff,False,False,green,exmplkestrel0166.exmpl.oci,connected,notRunning,gray,False,,,,0,2025/10/16 19:33:43,2026/03/10 16:12:17,5,,35840,0,1,5,921600,False,,normal,,TRUE,,10.20.37.220,workload-1,,,,,,,,1,8192,/exmpl-dc01/AMD/Resources/Example,group-v2068,,,,notConfigured,,gray,-1,-1,,4588761,2294380,2294379,medium,powerOff,vmMonitoringOnly,,,False,0,10000,False,False,False,True,efi,20,none,never,,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3733/exmpl-kestrel-0166.vmx,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3733/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,,oci-w01dc,AMD,esxi-amd-3.example.vcn.exmpl.local,Microsoft Windows Server 2019 (64-bit),Microsoft Windows Server 2019 (64-bit),IDLE,,vm-4073,7cf7027d-6978-546d-3f93-420c45573ec3,37190ee3-c060-219b-b883-74450598c3c9,VMware vCenter Server 8.0.3 build-24853646,8.0.3.0,vcenter.example.exmpl.local,00000000-0000-4000-8000-000000000001
exmpl-kestrel-0012,poweredOn,False,False,green,exmplkestrel0012.exmpl.oci,connected,notRunning,gray,False,,,,0,2025/10/16 19:33:43,2026/03/10 16:12:17,9,,36864,0,1,5,921600,False,,normal,,TRUE,,10.20.38.223,workload-1,,,,,,,,1,8192,/exmpl-dc01/AMD/Resources/Example,group-v2068,,,,notConfigured,,gray,-1,-1,,4719850,2359925,2359924,medium,powerOff,vmMonitoringOnly,,,False,0,10000,False,False,False,True,efi,20,none,never,,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3734/exmpl-kestrel-0012.vmx,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3734/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,,oci-w01dc,AMD,esxi-amd-3.example.vcn.exmpl.local,Microsoft Windows Server 2016 (64-bit),Microsoft Windows Server 2016 (64-bit),IDLE,,vm-4074,bad88e73-c12e-501c-ebf9-5786ef3f94b0,f863a834-c07f-62ae-6ea5-8b09470db6cf,VMware vCenter Server 8.0.3 build-24853646,8.0.3.0,vcenter.example.exmpl.local,00000000-0000-4000-8000-000000000001
exmpl-kestrel-0071,poweredOff,False,False,green,exmplkestrel0071.exmpl.oci,connected,notRunning,gray,False,,,,0,2025/10/16 19:33:43,2026/03/10 16:12:17,9,,65536,0,1,5,921600,False,,normal,,TRUE,,10.20.38.226,workload-1,,,,,,,,1,8192,/exmpl-dc01/AMD/Resources/Example,group-v2068,,,,notConfigured,,gray,-1,-1,,8389883,4194941,4194940,medium,powerOff,vmMonitoringOnly,,,False,0,10000,False,False,False,True,efi,20,none,never,,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3735/exmpl-kestrel-0071.vmx,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3735/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,,oci-w01dc,AMD,esxi-amd-3.example.vcn.exmpl.local,Ubuntu Linux 24.04 LTS (64-bit),Ubuntu Linux 24.04 LTS (64-bit),IDLE,,vm-4075,7a2b8b84-034f-b3cf-66f4-2316baa47e14,dc1f5471-6959-bb08-df56-8ce3f48f34f9,VMware vCenter Server 8.0.3 build-24853646,8.0.3.0,vcenter.example.exmpl.local,00000000-0000-4000-8000-000000000001
exmpl-kestrel-0145,poweredOn,False,False,green,exmplkestrel0145.exmpl.oci,connected,notRunning,gray,False,,,,0,2025/10/16 19:33:43,2026/03/10 16:12:17,17,,132096,0,1,5,921600,False,,normal,,TRUE,,10.20.39.229,workload-1,,,,,,,,1,8192,/exmpl-dc01/AMD/Resources/Example,group-v2068,,,,notConfigured,,gray,-1,-1,,16909580,8454790,8454789,medium,powerOff,vmMonitoringOnly,,,False,0,10000,False,False,False,True,efi,20,none,never,,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3736/exmpl-kestrel-0145.vmx,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3736/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,,oci-w01dc,AMD,esxi-amd-3.example.vcn.exmpl.local,Ubuntu Linux 22.04 (64-bit),Ubuntu Linux 22.04 (64-bit),IDLE,,vm-4076,f73f5eff-0892-5f66-811a-1706342c4318,a35d0ecc-1e9f-34a5-ecda-b56c7f19fa90,VMware vCenter Server 8.0.3 build-24853646,8.0.3.0,vcenter.example.exmpl.local,00000000-0000-4000-8000-000000000001
exmpl-kestrel-0070,poweredOff,False,False,green,exmplkestrel0070.exmpl.oci,connected,notRunning,gray,False,,,,0,2025/10/16 19:33:43,2026/03/10 16:12:17,4,,6144,0,1,5,921600,False,,normal,,TRUE,,10.20.39.232,workload-1,,,,,,,,1,8192,/exmpl-dc01/AMD/Resources/Example,group-v2068,,,,notConfigured,,gray,-1,-1,,787741,393870,393869,medium,powerOff,vmMonitoringOnly,,,False,0,10000,False,False,False,True,efi,20,none,never,,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3737/exmpl-kestrel-0070.vmx,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3737/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,,oci-w01dc,AMD,esxi-amd-3.example.vcn.exmpl.local,CentOS 7.9 (64-bit),CentOS 7.9 (64-bit),IDLE,,vm-4077,d3fde088-0d56-fb25-e87e-995f50cec6f7,9bc675f0-4260-4eff-c0f3-dc1bae7ce729,VMware vCenter Server 8.0.3 build-24853646,8.0.3.0,vcenter.example.exmpl.local,00000000-0000-4000-8000-000000000001
exmpl-kestrel-0026,poweredOn,False,False,green,exmplkestrel0026.exmpl.oci,connected,notRunning,gray,False,,,,0,2025/10/16 19:33:43,2026/03/10 16:12:17,4,,11264,0,1,5,921600,False,,normal,,TRUE,,10.20.40.235,workload-1,,,,,,,,1,8192,/exmpl-dc01/AMD/Resources/Example,group-v2068,,,,notConfigured,,gray,-1,-1,,1443118,721559,721558,medium,powerOff,vmMonitoringOnly,,,False,0,10000,False,False,False,True,efi,20,none,never,,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3738/exmpl-kestrel-0026.vmx,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3738/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,,oci-w01dc,AMD,esxi-amd-3.example.vcn.exmpl.local,CentOS 8 (64-bit),CentOS 8 (64-bit),IDLE,,vm-4078,6643d2a6-95c2-bfd1-432d-52943cff236c,051e8fdf-8890-e4c8-36fc-0b08aad580c4,VMware vCenter Server 8.0.3 build-24853646,8.0.3.0,vcenter.example.exmpl.local,00000000-0000-4000-8000-000000000001
exmpl-kestrel-0048,poweredOff,False,False,green,exmplkestrel0048.exmpl.oci,connected,notRunning,gray,False,,,,0,2025/10/16 19:33:43,2026/03/10 16:12:17,6,,20480,0,1,5,921600,False,,normal,,TRUE,,10.20.40.238,workload-1,,,,,,,,1,8192,/exmpl-dc01/AMD/Resources/Example,group-v2068,,,,notConfigured,,gray,-1,-1,,2622783,1311391,1311390,medium,powerOff,vmMonitoringOnly,,,False,0,10000,False,False,False,True,efi,20,none,never,,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3739/exmpl-kestrel-0048.vmx,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3739/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,,oci-w01dc,AMD,esxi-amd-3.example.vcn.exmpl.local,Oracle Linux 9 (64-bit),Oracle Linux 9 (64-bit),IDLE,,vm-4079,0e29b611-093c-1b57-2f66-9e141ae7d8e2,accd4c67-2351-ec84-e3e9-cc17e5f6afa6,VMware vCenter Server 8.0.3 build-24853646,8.0.3.0,vcenter.example.exmpl.local,00000000-0000-4000-8000-000000000001
exmpl-kestrel-0083,poweredOn,False,False,green,exmplkestrel0083.exmpl.oci,connected,notRunning,gray,False,,,,0,2025/10/16 19:33:43,2026/03/10 16:12:17,6,,32768,0,1,5,921600,False,,normal,,TRUE,,10.20.41.241,workload-1,,,,,,,,1,8192,/exmpl-dc01/AMD/Resources/Example,group-v2068,,,,notConfigured,,gray,-1,-1,,4195664,2097832,2097831,medium,powerOff,vmMonitoringOnly,,,False,0,10000,False,False,False,True,efi,20,none,never,,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3830/exmpl-kestrel-0083.vmx,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3830/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,,oci-w01dc,AMD,esxi-amd-3.example.vcn.exmpl.local,Oracle Linux 8 (64-bit),Oracle Linux 8 (64-bit),IDLE,,vm-4080,07bebf4f-a8d1-1b9d-22b0-c2bdbfce5994,2f92c1b1-ef6f-5c60-a3ac-49e94e898d17,VMware vCenter Server 8.0.3 build-24853646,8.0.3.0,vcenter.example.exmpl.local,00000000-0000-4000-8000-000000000001
exmpl-kestrel-0157,poweredOff,False,False,green,exmplkestrel0157.exmpl.oci,connected,notRunning,gray,False,,,,0,2025/10/16 19:33:43,2026/03/10 16:12:17,10,,33792,0,1,5,921600,False,,normal,,TRUE,,10.20.41.244,workload-1,,,,,,,,1,8192,/exmpl-dc01/AMD/Resources/Example,group-v2068,,,,notConfigured,,gray,-1,-1,,4326753,2163376,2163375,medium,powerOff,vmMonitoringOnly,,,False,0,10000,False,False,False,True,efi,20,none,never,,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3831/exmpl-kestrel-0157.vmx,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3831/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,,oci-w01dc,AMD,esxi-amd-3.example.vcn.exmpl.local,Oracle Linux 7.9 (64-bit),Oracle Linux 7.9 (64-bit),IDLE,,vm-4081,6ac9f3f2-b051-9353-3648-13757b7b4804,8223c062-f3e2-afc4-5663-df63169b3ef2,VMware vCenter Server 8.0.3 build-24853646,8.0.3.0,vcenter.example.exmpl.local,00000000-0000-4000-8000-000000000001
exmpl-kestrel-0055,poweredOn,False,False,green,exmplkestrel0055.exmpl.oci,connected,notRunning,gray,False,,,,0,2025/10/16 19:33:43,2026/03/10 16:12:17,10,,67584,0,1,5,921600,False,,normal,,TRUE,,10.20.42.247,workload-1,,,,,,,,1,8192,/exmpl-dc01/AMD/Resources/Example,group-v2068,,,,notConfigured,,gray,-1,-1,,8652146,4326073,4326072,medium,powerOff,vmMonitoringOnly,,,False,0,10000,False,False,False,True,efi,20,none,never,,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3832/exmpl-kestrel-0055.vmx,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3832/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,,oci-w01dc,AMD,esxi-amd-3.example.vcn.exmpl.local,Debian GNU/Linux 11 (64-bit),Debian GNU/Linux 11 (64-bit),IDLE,,vm-4082,a518dbfa-2c30-db03-2c87-c42970e9b4f6,63e91632-a712-3580-2223-1313f64d24a3,VMware vCenter Server 8.0.3 build-24853646,8.0.3.0,vcenter.example.exmpl.local,00000000-0000-4000-8000-000000000001
exmpl-kestrel-0060,poweredOff,False,False,green,exmplkestrel0060.exmpl.oci,connected,notRunning,gray,False,,,,0,2025/10/16 19:33:43,2026/03/10 16:12:17,18,,134144,0,1,5,921600,False,,normal,,TRUE,,10.20.42.250,workload-1,,,,,,,,1,8192,/exmpl-dc01/AMD/Resources/Example,group-v2068,,,,notConfigured,,gray,-1,-1,,17171843,8585921,8585920,medium,powerOff,vmMonitoringOnly,,,False,0,10000,False,False,False,True,efi,20,none,never,,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3833/exmpl-kestrel-0060.vmx,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3833/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,,oci-w01dc,AMD,esxi-amd-3.example.vcn.exmpl.local,Debian GNU/Linux 10 (64-bit),Debian GNU/Linux 10 (64-bit),IDLE,,vm-4083,35cd3812-1361-7e56-dc33-13f6aee5382a,c9db5f2b-eeaf-2aa6-6814-6f0f1363d1b5,VMware vCenter Server 8.0.3 build-24853646,8.0.3.0,vcenter.example.exmpl.local,00000000-0000-4000-8000-000000000001
exmpl-kestrel-0102,poweredOn,False,False,green,exmplkestrel0102.exmpl.oci,connected,notRunning,gray,False,,,,0,2025/10/16 19:33:43,2026/03/10 16:12:17,2,,8192,0,1,5,921600,False,,normal,,TRUE,,10.20.43.3,workload-1,,,,,,,,1,8192,/exmpl-dc01/AMD/Resources/Example,group-v2068,,,,notConfigured,,gray,-1,-1,,1050004,525002,525001,medium,powerOff,vmMonitoringOnly,,,False,0,10000,False,False,False,True,efi,20,none,never,,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3834/exmpl-kestrel-0102.vmx,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3834/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,,oci-w01dc,AMD,esxi-amd-3.example.vcn.exmpl.local,SUSE Linux Enterprise 12 (64-bit),SUSE Linux Enterprise 12 (64-bit),IDLE,,vm-4084,ba74066e-e6b6-6598-1264-ba30c99454d7,63ee56ad-3f75-a8d9-6046-97de76b7fbdf,VMware vCenter Server 8.0.3 build-24853646,8.0.3.0,vcenter.example.exmpl.local,00000000-0000-4000-8000-000000000001
exmpl-kestrel-0109,poweredOff,False,False,green,exmplkestrel0109.exmpl.oci,connected,notRunning,gray,False,,,,0,2025/10/16 19:33:43,2026/03/10 16:12:17,2,,8192,0,1,5,921600,False,,normal,,TRUE,,10.20.43.6,workload-1,,,,,,,,1,8192,/exmpl-dc01/AMD/Resources/Example,group-v2068,,,,notConfigured,,gray,-1,-1,,1050021,525010,525009,medium,powerOff,vmMonitoringOnly,,,False,0,10000,False,False,False,True,efi,20,none,never,,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3835/exmpl-kestrel-0109.vmx,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3835/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,,oci-w01dc,AMD,esxi-amd-3.example.vcn.exmpl.local,SUSE Linux Enterprise 11 (64-bit),SUSE Linux Enterprise 11 (64-bit),IDLE,,vm-4085,9ebcd81b-4be3-391f-54de-fdaa816df548,9584a9d1-b6e3-28b1-3fbd-5611a71afbb1,VMware vCenter Server 8.0.3 build-24853646,8.0.3.0,vcenter.example.exmpl.local,00000000-0000-4000-8000-000000000001
exmpl-kestrel-0130,poweredOn,False,False,green,exmplkestrel0130.exmpl.oci,connected,notRunning,gray,False,,,,0,2025/10/16 19:33:43,2026/03/10 16:12:17,4,,17408,0,1,5,921600,False,,normal,,TRUE,,10.20.44.9,workload-1,,,,,,,,1,8192,/exmpl-dc01/AMD/Resources/Example,group-v2068,,,,notConfigured,,gray,-1,-1,,2229686,1114843,1114842,medium,powerOff,vmMonitoringOnly,,,False,0,10000,False,False,False,True,efi,20,none,never,,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3836/exmpl-kestrel-0130.vmx,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3836/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,,oci-w01dc,AMD,esxi-amd-3.example.vcn.exmpl.local,openSUSE 15.5 (64-bit),openSUSE 15.5 (64-bit),IDLE,,vm-4086,54324f45-6e70-7aff-1b2b-e0c3ce2e9183,1e5b3f2b-d8be-fc6a-82c2-cc79b32cc776,VMware vCenter Server 8.0.3 build-24853646,8.0.3.0,vcenter.example.exmpl.local,00000000-0000-4000-8000-000000000001
exmpl-kestrel-0049,poweredOff,False,False,green,exmplkestrel0049.exmpl.oci,connected,notRunning,gray,False,,,,0,2025/10/16 19:33:43,2026/03/10 16:12:17,4,,34816,0,1,5,921600,False,,normal,,TRUE,,10.20.44.12,workload-1,,,,,,,,1,8192,/exmpl-dc01/AMD/Resources/Example,group-v2068,,,,notConfigured,,gray,-1,-1,,4457927,2228963,2228962,medium,powerOff,vmMonitoringOnly,,,False,0,10000,False,False,False,True,efi,20,none,never,,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3837/exmpl-kestrel-0049.vmx,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3837/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,,oci-w01dc,AMD,esxi-amd-3.example.vcn.exmpl.local,SUSE 11 (64-bit),SUSE 11 (64-bit),IDLE,,vm-4087,8b6c68f5-6302-8812-db82-932e6c8da637,8d84bfe8-a140-054e-81c6-5cfd302aa823,VMware vCenter Server 8.0.3 build-24853646,8.0.3.0,vcenter.example.exmpl.local,00000000-0000-4000-8000-000000000001
exmpl-kestrel-0163,poweredOn,False,False,green,exmplkestrel0163.exmpl.oci,connected,notRunning,gray,False,,,,0,2025/10/16 19:33:43,2026/03/10 16:12:17,8,,35840,0,1,5,921600,False,,normal,,TRUE,,10.20.45.15,workload-1,,,,,,,,1,8192,/exmpl-dc01/AMD/Resources/Example,group-v2068,,,,notConfigured,,gray,-1,-1,,4589016,2294508,2294507,medium,powerOff,vmMonitoringOnly,,,False,0,10000,False,False,False,True,efi,20,none,never,,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3838/exmpl-kestrel-0163.vmx,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3838/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,,oci-w01dc,AMD,esxi-amd-3.example.vcn.exmpl.local,Red Hat Enterprise Linux 7.9 (64-bit),Red Hat Enterprise Linux 7.9 (64-bit),IDLE,,vm-4088,fc87e6b2-5a1d-b1fd-2004-015b23c932e7,70227a62-25c7-182f-9199-1b23d72e1359,VMware vCenter Server 8.0.3 build-24853646,8.0.3.0,vcenter.example.exmpl.local,00000000-0000-4000-8000-000000000001
exmpl-kestrel-0088,poweredOff,False,False,green,exmplkestrel0088.exmpl.oci,connected,notRunning,gray,False,,,,0,2025/10/16 19:33:43,2026/03/10 16:12:17,8,,69632,0,1,5,921600,False,,normal,,TRUE,,10.20.45.18,workload-1,,,,,,,,1,8192,/exmpl-dc01/AMD/Resources/Example,group-v2068,,,,notConfigured,,gray,-1,-1,,8914409,4457204,4457203,medium,powerOff,vmMonitoringOnly,,,False,0,10000,False,False,False,True,efi,20,none,never,,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3839/exmpl-kestrel-0088.vmx,[Exmpl-vsan-DS] 6578616d-706c-652d-7669-6e666f2d3839/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,[AMD-vsanDatastore] 6c2cf168-dbb4-23f6-9197-b83fd2dc2a84/,,oci-w01dc,AMD,esxi-amd-3.example.vcn.exmpl.local,Red Hat Enterprise Linux 6.10 (64-bit),Red Hat Enterprise Linux 6.10 (64-bit),IDLE,,vm-4089,1f678862-b2ca-3b23-2e50-b976ad50b9bb,7820207e-c62f-60b2-cf27-b57e6af5700f,VMware vCenter Server 8.0.3 build-24853646,8.0.3.0,vcenter.example.exmpl.local,00000000-0000-4000-8000-000000000001
